tran_id	gene_id	gene_short_name	gene_type
chr18:52906418:52907477:+@chr18:52908610:52908680:+@chr18:52915307:52915879	ENSMUSG00000024534	Sncaip	character(0)
chr18:52646209:52646306:+@chr18:52656497:52656540:+@chr18:52660391:52660571	ENSMUSG00000024532	1700034E13Rik	character(0)
chr18:50281491:50282252:+@chr18:50282394:50282408:+@chr18:50282525:50282583	ENSMUSG00000035420	Fam170a	character(0)
chr18:50281491:50282252:+@chr18:50282525:50282583:+@chr18:50282897:50283014	ENSMUSG00000035420	Fam170a	character(0)
chr18:49922713:49922715:+@chr18:49925919:49925981:+@chr18:49931911:49931914	ENSMUSG00000037416	Dmxl1	character(0)
chr18:46754371:46754462:+@chr18:46757382:46757435:+@chr18:46758003:46758114	ENSMUSG00000024480	Ap3s1	character(0)
chr18:46780661:46780768:+@chr18:46783759:46783799:+@chr18:46789897:46790303	ENSMUSG00000024480	Ap3s1	character(0)
chr18:46783759:46783799:+@chr18:46788657:46788704:+@chr18:46789897:46789997	ENSMUSG00000024480	Ap3s1	character(0)
chr18:46597701:46597800:+@chr18:46598051:46598156:+@chr18:46598641:46598700	ENSMUSG00000057561	Eif1a	character(0)
chr18:46598641:46598700:+@chr18:46599277:46599400:+@chr18:46607504:46609178	ENSMUSG00000057561	Eif1a	character(0)
chr18:44074403:44074425:+@chr18:44080106:44080180:+@chr18:44082241:44082356	ENSMUSG00000055095	Spink6	character(0)
chr18:40258803:40259192:+@chr18:40445888:40445933:+@chr18:40530652:40531006	ENSMUSG00000051401	Kctd16	character(0)
chr18:40513010:40513158:+@chr18:40518923:40518980:+@chr18:40530652:40530751	ENSMUSG00000051401	Kctd16	character(0)
chr18:39306702:39306852:+@chr18:39357553:39357663:+@chr18:39363117:39363208	ENSMUSG00000036452	Arhgap26	character(0)
chr18:39306702:39306852:+@chr18:39357553:39357828:+@chr18:39363117:39363208	ENSMUSG00000036452	Arhgap26	character(0)
chr18:39306702:39306852:+@chr18:39357738:39357828:+@chr18:39363117:39363208	ENSMUSG00000036452	Arhgap26	character(0)
chr18:39357553:39357663:+@chr18:39357799:39357828:+@chr18:39363117:39363208	ENSMUSG00000036452	Arhgap26	character(0)
chr18:37955559:37955909:+@chr18:37956328:37956567:+@chr18:37956929:37956994	ENSMUSG00000044024	Rell2	character(0)
chr18:37955563:37955916:+@chr18:37956328:37956567:+@chr18:37956929:37956994	ENSMUSG00000044024	Rell2	character(0)
chr18:37956813:37956994:+@chr18:37957089:37957155:+@chr18:37957589:37957678	ENSMUSG00000044024	Rell2	character(0)
chr18:37956734:37956994:+@chr18:37957459:37957774:+@chr18:37958014:37958169	ENSMUSG00000044024	Rell2	character(0)
chr18:37956693:37956994:+@chr18:37957589:37957774:+@chr18:37958014:37958039	ENSMUSG00000044024	Rell2	character(0)
chr18:37958014:37958389:+@chr18:37958512:37958571:+@chr18:37958759:37959171	ENSMUSG00000044024	Rell2	character(0)
chr18:36788577:36788670:+@chr18:36789157:36789284:+@chr18:36790134:36790250	ENSMUSG00000019143	Hars2	character(0)
chr18:36789157:36789284:+@chr18:36789367:36789609:+@chr18:36790134:36790250	ENSMUSG00000019143	Hars2	character(0)
chr18:36744656:36744788:+@chr18:36745611:36745677:+@chr18:36747348:36747440	ENSMUSG00000024474	Ik	character(0)
chr18:36614715:36614817:+@chr18:36624509:36625267:+@chr18:36632067:36632212	ENSMUSG00000024483	Ankhd1	character(0)
chr18:36640265:36640360:+@chr18:36641399:36641478:+@chr18:36641577:36641693	ENSMUSG00000024483	Ankhd1	character(0)
chr18:36640265:36640360:+@chr18:36641399:36641505:+@chr18:36641577:36641693	ENSMUSG00000024483	Ankhd1	character(0)
chr18:36342520:36342747:+@chr18:36344796:36344966:+@chr18:36345623:36345840	ENSMUSG00000046727	Cystm1	character(0)
chr18:36342937:36343224:+@chr18:36344796:36344966:+@chr18:36345623:36345840	ENSMUSG00000046727	Cystm1	character(0)
chr18:36348659:36348816:+@chr18:36350694:36350808:+@chr18:36366515:36366741	ENSMUSG00000046727	Cystm1	character(0)
chr18:36366515:36366741:+@chr18:36400309:36400420:+@chr18:36402497:36402707	ENSMUSG00000046727	Cystm1	character(0)
chr18:35799841:35799872:+@chr18:35799952:35800029:+@chr18:35800110:35800215	ENSMUSG00000091896	Ube2d2a	character(0)
chr18:35598641:35598759:+@chr18:35600045:35600117:+@chr18:35608738:35608819	ENSMUSG00000037058	Paip2	character(0)
chr18:35598641:35598759:+@chr18:35600045:35600117:+@chr18:35610871:35611034	ENSMUSG00000037058	Paip2	character(0)
chr18:35598649:35598759:+@chr18:35608738:35608819:+@chr18:35610871:35611034	ENSMUSG00000037058	Paip2	character(0)
chr18:35600045:35600117:+@chr18:35608738:35608819:+@chr18:35610871:35611034	ENSMUSG00000037058	Paip2	character(0)
chr18:35598624:35598759:+@chr18:35609593:35609673:+@chr18:35610871:35611034	ENSMUSG00000037058	Paip2	character(0)
chr18:35562192:35562259:+@chr18:35562895:35563100:+@chr18:35571843:35572123	ENSMUSG00000037236	Matr3	character(0)
chr18:35562138:35562292:+@chr18:35571843:35572935:+@chr18:35577558:35577619	ENSMUSG00000037236	Matr3	character(0)
chr18:35562445:35562521:+@chr18:35571843:35572935:+@chr18:35577558:35577619	ENSMUSG00000037236	Matr3	character(0)
chr18:35562487:35562521:+@chr18:35572767:35572935:+@chr18:35577558:35577619	ENSMUSG00000037236	Matr3	character(0)
chr18:35562217:35562292:+@chr18:35577558:35577619:+@chr18:35578416:35578457	ENSMUSG00000037236	Matr3	character(0)
chr18:34795675:34795780:+@chr18:34796788:34796912:+@chr18:34799285:34799359	ENSMUSG00000038773	Kdm3b	character(0)
chr18:34799285:34799359:+@chr18:34803450:34804049:+@chr18:34808241:34809489	ENSMUSG00000038773	Kdm3b	character(0)
chr18:34813557:34813561:+@chr18:34816284:34816316:+@chr18:34819781:34819784	ENSMUSG00000038773	Kdm3b	character(0)
chr18:34331145:34331259:+@chr18:34331750:34331825:+@chr18:34334293:34334364	ENSMUSG00000014504	Srp19	character(0)
chr18:34331750:34331825:+@chr18:34332906:34333062:+@chr18:34334293:34334364	ENSMUSG00000014504	Srp19	character(0)
chr18:34331750:34331825:+@chr18:34334293:34334364:+@chr18:34334457:34334568	ENSMUSG00000014504	Srp19	character(0)
chr18:33794892:33795124:+@chr18:33795383:33795445:+@chr18:33795853:33795986	ENSMUSG00000087590	Epb41l4aos	character(0)
chr18:32084179:32084236:+@chr18:32084653:32084750:+@chr18:32086273:32086423	ENSMUSG00000024384	Iws1	character(0)
chr18:32093118:32093229:+@chr18:32093539:32093697:+@chr18:32097150:32097519	ENSMUSG00000024384	Iws1	character(0)
chr18:28872216:28872265:+@chr18:28879976:28880133:+@chr18:28882959:28883078	ENSMUSG00000117473	Gm33948	character(0)
chr18:25175343:25175485:+@chr18:25182055:25182149:+@chr18:25203861:25203976	ENSMUSG00000033632	AW554918	character(0)
chr18:25339714:25340384:+@chr18:25344864:25344962:+@chr18:25399926:25400107	ENSMUSG00000033632	AW554918	character(0)
chr18:25001791:25002032:+@chr18:25020662:25020757:+@chr18:25022622:25022978	ENSMUSG00000034295	Fhod3	character(0)
chr18:25001791:25002032:+@chr18:25022622:25022978:+@chr18:25028065:25028169	ENSMUSG00000034295	Fhod3	character(0)
chr18:24238242:24238485:+@chr18:24246050:24246224:+@chr18:24254518:24254630	ENSMUSG00000000420	Galnt1	character(0)
chr18:24246050:24246224:+@chr18:24254518:24254684:+@chr18:24264325:24264532	ENSMUSG00000000420	Galnt1	character(0)
chr18:23803984:23804221:+@chr18:23832853:23832980:+@chr18:23853654:23853799	ENSMUSG00000024277	Mapre2	character(0)
chr18:17125731:17125840:+@chr18:17129395:17129707:+@chr18:17137139:17137559	ENSMUSG00000087170	1700001G01Rik	character(0)
chr18:14706189:14706332:+@chr18:14718113:14718183:+@chr18:14721167:14721293	ENSMUSG00000036743	Psma8	character(0)
chr18:14706151:14706332:+@chr18:14721167:14721293:+@chr18:14726504:14726628	ENSMUSG00000036743	Psma8	character(0)
chr18:14730979:14731101:+@chr18:14757282:14757401:+@chr18:14757622:14757684	ENSMUSG00000036743	Psma8	character(0)
chr18:13006990:13007242:+@chr18:13015776:13015939:+@chr18:13021763:13022882	ENSMUSG00000037346	Hrh4	character(0)
chr18:13015776:13015939:+@chr18:13021060:13021148:+@chr18:13021763:13021823	ENSMUSG00000037346	Hrh4	character(0)
chr18:12976469:12976531:+@chr18:12977572:12977667:+@chr18:12982090:12982175	ENSMUSG00000024423	Impact	character(0)
chr18:12750660:12751004:+@chr18:12753861:12754463:+@chr18:12755064:12755140	ENSMUSG00000024430	Cabyr	character(0)
chr18:12750660:12751828:+@chr18:12753861:12754463:+@chr18:12755064:12755140	ENSMUSG00000024430	Cabyr	character(0)
chr18:12750660:12751004:+@chr18:12754344:12754463:+@chr18:12755064:12755142	ENSMUSG00000024430	Cabyr	character(0)
chr18:12750660:12751828:+@chr18:12754344:12754463:+@chr18:12755064:12755142	ENSMUSG00000024430	Cabyr	character(0)
chr19:3389379:3389869:+@chr19:3391076:3391144:+@chr19:3392103:3392261	ENSMUSG00000024905	Tesmin	character(0)
chr18:11888737:11888829:+@chr18:11905925:11906002:+@chr18:11923360:11923456	ENSMUSG00000040957	Cables1	character(0)
chr18:11660735:11660941:+@chr18:11672582:11672624:+@chr18:11677595:11677690	ENSMUSG00000041238	Rbbp8	character(0)
chr18:11672582:11672624:+@chr18:11677595:11677690:+@chr18:11693012:11693119	ENSMUSG00000041238	Rbbp8	character(0)
chr18:11721640:11722525:+@chr18:11722604:11722730:+@chr18:11725407:11725495	ENSMUSG00000041238	Rbbp8	character(0)
chr18:10476786:10476788:+@chr18:10495097:10495225:+@chr18:10498951:10498953	ENSMUSG00000042942	Greb1l	character(0)
chr18:10503158:10503343:+@chr18:10509083:10509409:+@chr18:10510628:10510756	ENSMUSG00000042942	Greb1l	character(0)
chr18:10515194:10515391:+@chr18:10522088:10522268:+@chr18:10523207:10523399	ENSMUSG00000042942	Greb1l	character(0)
chr18:9984475:9984534:+@chr18:9986289:9986761:+@chr18:9987070:9987083	ENSMUSG00000024287	Thoc1	character(0)
chr18:9848104:9849150:+@chr18:9854532:9854605:+@chr18:9858546:9859034	ENSMUSG00000036103	Colec12	character(0)
chr18:7905932:7906044:+@chr18:7910516:7910824:+@chr18:7916052:7916284	ENSMUSG00000024283	Wac	character(0)
chr18:6765203:6765332:+@chr18:6767644:6767716:+@chr18:6770054:6770109	ENSMUSG00000073639	Rab18	character(0)
chr18:6784570:6784688:+@chr18:6784939:6785005:+@chr18:6788480:6788693	ENSMUSG00000073639	Rab18	character(0)
chr18:38296694:38296798:+@chr18:38297253:38297431:+@chr18:38299754:38299893	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296685:38296798:+@chr18:38297466:38297575:+@chr18:38298309:38298395	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296685:38296798:+@chr18:38297466:38297575:+@chr18:38299754:38299926	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296678:38296798:+@chr18:38297500:38297575:+@chr18:38298309:38298395	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296678:38296798:+@chr18:38297500:38297575:+@chr18:38299754:38299926	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296805:38297205:+@chr18:38297500:38297575:+@chr18:38298309:38298395	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296684:38296798:+@chr18:38298309:38298395:+@chr18:38299754:38299923	ENSMUSG00000060450	Rnf14	character(0)
chr18:38297466:38297575:+@chr18:38298309:38298395:+@chr18:38299754:38299923	ENSMUSG00000060450	Rnf14	character(0)
chr18:38296635:38296798:+@chr18:38299754:38299926:+@chr18:38300429:38300484	ENSMUSG00000060450	Rnf14	character(0)
chr18:38300429:38300484:+@chr18:38301656:38301807:+@chr18:38307865:38308108	ENSMUSG00000060450	Rnf14	character(0)
chr18:38300429:38300590:+@chr18:38301656:38301807:+@chr18:38307865:38308108	ENSMUSG00000060450	Rnf14	character(0)
chr18:38301656:38301807:+@chr18:38307368:38307432:+@chr18:38307865:38308090	ENSMUSG00000060450	Rnf14	character(0)
chr18:5593308:5593919:+@chr18:5594373:5594472:+@chr18:5641382:5641459	ENSMUSG00000024238	Zeb1	character(0)
chr18:5591860:5591967:+@chr18:5633204:5633357:+@chr18:5641382:5641385	ENSMUSG00000024238	Zeb1	character(0)
chr18:5591912:5591967:+@chr18:5641382:5641518:+@chr18:5705043:5705232	ENSMUSG00000024238	Zeb1	character(0)
chr18:5593861:5593919:+@chr18:5641382:5641518:+@chr18:5705043:5705232	ENSMUSG00000024238	Zeb1	character(0)
chr18:5705043:5705243:+@chr18:5748694:5748855:+@chr18:5758965:5759057	ENSMUSG00000024238	Zeb1	character(0)
chr18:4920567:4920874:+@chr18:4971090:4971197:+@chr18:5037108:5037165	ENSMUSG00000024236	Svil	character(0)
chr18:5037108:5037165:+@chr18:5040148:5040239:+@chr18:5046589:5046646	ENSMUSG00000024236	Svil	character(0)
chr18:5048885:5049494:+@chr18:5054018:5054098:+@chr18:5055980:5056849	ENSMUSG00000024236	Svil	character(0)
chr18:5048885:5049494:+@chr18:5055980:5056849:+@chr18:5058125:5058159	ENSMUSG00000024236	Svil	character(0)
chr18:5055980:5056849:+@chr18:5057275:5057439:+@chr18:5058125:5058159	ENSMUSG00000024236	Svil	character(0)
chr18:5059230:5059369:+@chr18:5060515:5060610:+@chr18:5062162:5062405	ENSMUSG00000024236	Svil	character(0)
chr18:4165832:4165947:+@chr18:4168497:4168660:+@chr18:4169137:4169295	ENSMUSG00000024233	Lyzl1	character(0)
chr18:3414130:3414224:+@chr18:3416468:3416553:+@chr18:3417535:3417640	ENSMUSG00000024231	Cul2	character(0)
chr18:3431484:3431585:+@chr18:3433994:3434110:+@chr18:3434844:3435385	ENSMUSG00000024231	Cul2	character(0)
chrY:90275812:90275993:+@chrY:90276721:90276905:+@chrY:90277433:90277501	ENSMUSG00000100533	Gm29504	character(0)
chrY:88995575:88995760:+@chrY:88996490:88996673:+@chrY:88997201:88997689	ENSMUSG00000101533	Gm29393	character(0)
chrY:88697588:88697773:+@chrY:88698503:88698686:+@chrY:88699213:88699701	ENSMUSG00000100067	Gm28407	character(0)
chrY:88215429:88215614:+@chrY:88216344:88216527:+@chrY:88217054:88217542	ENSMUSG00000099643	Gm29162	character(0)
chrY:87711089:87711274:+@chrY:87712004:87712187:+@chrY:87712714:87713202	ENSMUSG00000101931	Gm28108	character(0)
chrY:87055841:87056026:+@chrY:87056756:87056939:+@chrY:87057466:87057954	ENSMUSG00000099496	Gm28365	character(0)
chrY:86541331:86541516:+@chrY:86542245:86542428:+@chrY:86542956:86543444	ENSMUSG00000102110	Gm28440	character(0)
chrY:86220467:86220652:+@chrY:86221382:86221565:+@chrY:86222092:86222581	ENSMUSG00000099824	Gm28218	character(0)
chrY:86000885:86001070:+@chrY:86001801:86001984:+@chrY:86002511:86002999	ENSMUSG00000101961	Gm28220	character(0)
chrY:85306229:85306414:+@chrY:85307144:85307327:+@chrY:85307854:85308342	ENSMUSG00000099921	Gm28971	character(0)
chrY:84908597:84908782:+@chrY:84909512:84909695:+@chrY:84910222:84910700	ENSMUSG00000099633	Gm29071	character(0)
chrY:84678712:84678897:+@chrY:84679627:84679810:+@chrY:84680338:84680826	ENSMUSG00000101160	Gm29338	character(0)
chrY:88303209:88303394:+@chrY:88304121:88304304:+@chrY:88304832:88305320	ENSMUSG00000100440	Gm28405	character(0)
chrY:84258764:84258949:+@chrY:84259679:84259862:+@chrY:84260389:84260877	ENSMUSG00000100531	Gm28475	character(0)
chrY:84036317:84036502:+@chrY:84037232:84037415:+@chrY:84037943:84038431	ENSMUSG00000100407	Gm28472	character(0)
chrY:81620096:81620281:+@chrY:81621011:81621194:+@chrY:81621721:81622209	ENSMUSG00000101962	Gm28741	character(0)
chrY:81397024:81397209:+@chrY:81397940:81398123:+@chrY:81398650:81399138	ENSMUSG00000100187	Gm29324	character(0)
chrY:80072967:80073152:+@chrY:80073882:80074065:+@chrY:80074593:80075081	ENSMUSG00000101465	Gm29190	character(0)
chrY:78928919:78929104:+@chrY:78929834:78930017:+@chrY:78930545:78931033	ENSMUSG00000101804	Gm28813	character(0)
chrY:78651898:78652125:+@chrY:78652855:78653038:+@chrY:78653565:78654053	ENSMUSG00000100328	Gm28816	character(0)
chrY:77855219:77855404:+@chrY:77856134:77856317:+@chrY:77856844:77857332	ENSMUSG00000100722	Gm29569	character(0)
chrY:77644801:77644986:+@chrY:77645716:77645899:+@chrY:77646426:77646914	ENSMUSG00000099416	Gm28540	character(0)
chrY:75134859:75135044:+@chrY:75135774:75135957:+@chrY:75136485:75136973	ENSMUSG00000100140	Gm28789	character(0)
chrY:74801014:74801199:+@chrY:74801929:74802112:+@chrY:74802639:74803127	ENSMUSG00000101218	Gm29416	character(0)
chrY:74409499:74409684:+@chrY:74410414:74410597:+@chrY:74411125:74411613	ENSMUSG00000100805	Gm29108	character(0)
chrY:73827282:73827467:+@chrY:73828197:73828380:+@chrY:73828907:73829395	ENSMUSG00000099554	Gm28259	character(0)
chrY:73426439:73426624:+@chrY:73427354:73427537:+@chrY:73428065:73428553	ENSMUSG00000101425	Gm29255	character(0)
chr19:57497762:57497815:+@chr19:57501423:57501659:+@chr19:57504818:57505074	ENSMUSG00000117655	6720468P15Rik	character(0)
chr19:57497500:57497815:+@chr19:57504818:57505074:+@chr19:57509148:57509211	ENSMUSG00000117655	6720468P15Rik	character(0)
chr19:57510099:57510399:+@chr19:57511288:57511491:+@chr19:57511856:57512784	ENSMUSG00000117655	6720468P15Rik	character(0)
chrY:72273051:72273236:+@chrY:72273966:72274149:+@chrY:72274676:72275164	ENSMUSG00000100694	Gm29182	character(0)
chrY:71408375:71408560:+@chrY:71409290:71409473:+@chrY:71410001:71410489	ENSMUSG00000101713	Gm28668	character(0)
chrY:70891823:70892008:+@chrY:70892739:70892922:+@chrY:70893449:70893937	ENSMUSG00000099704	Gm28842	character(0)
chrY:69802968:69803153:+@chrY:69803883:69804066:+@chrY:69804593:69805081	ENSMUSG00000099555	Gm28081	character(0)
chrY:69321132:69321323:+@chrY:69321548:69321734:+@chrY:69322670:69323494	ENSMUSG00000102388	Gm33815	character(0)
chrY:69323217:69323346:+@chrY:69323831:69324047:+@chrY:69324743:69324926	ENSMUSG00000102388	Gm33815	character(0)
chrY:66556163:66556348:+@chrY:66557078:66557261:+@chrY:66557788:66558276	ENSMUSG00000101278	Gm29381	character(0)
chrY:66373974:66374025:+@chrY:66375350:66375586:+@chrY:66377425:66377608	ENSMUSG00000101032	Gm29377	character(0)
chrY:66373890:66374025:+@chrY:66375897:66376027:+@chrY:66378124:66378193	ENSMUSG00000101032	Gm29377	character(0)
chrY:66375897:66376027:+@chrY:66376512:66376729:+@chrY:66377425:66377608	ENSMUSG00000101032	Gm29377	character(0)
chrY:66375930:66376027:+@chrY:66376687:66376729:+@chrY:66377425:66377512	ENSMUSG00000101032	Gm29377	character(0)
chrY:66373978:66374025:+@chrY:66377425:66377608:+@chrY:66378124:66378168	ENSMUSG00000101032	Gm29377	character(0)
chrY:66375930:66376027:+@chrY:66377425:66377608:+@chrY:66378124:66378168	ENSMUSG00000101032	Gm29377	character(0)
chrY:65832853:65833038:+@chrY:65833768:65833950:+@chrY:65834478:65834966	ENSMUSG00000101512	Gm28135	character(0)
chrY:65316694:65316879:+@chrY:65317609:65317792:+@chrY:65318320:65318808	ENSMUSG00000101507	Gm29457	character(0)
chrY:63903013:63903198:+@chrY:63903928:63904111:+@chrY:63904638:63905126	ENSMUSG00000101125	Gm29625	character(0)
chrY:63685468:63685653:+@chrY:63686383:63686566:+@chrY:63687094:63687582	ENSMUSG00000099520	Gm29061	character(0)
chrY:63165658:63165843:+@chrY:63166573:63166756:+@chrY:63167284:63167772	ENSMUSG00000099699	Gm29421	character(0)
chrY:62879828:62880013:+@chrY:62880743:62880926:+@chrY:62881453:62881941	ENSMUSG00000101668	Gm29549	character(0)
chrY:62649421:62649606:+@chrY:62650337:62650520:+@chrY:62651047:62651535	ENSMUSG00000101614	Gm29547	character(0)
chrY:62129880:62130061:+@chrY:62130790:62130973:+@chrY:62131501:62131989	ENSMUSG00000101285	Gm28600	character(0)
chrY:61578432:61578613:+@chrY:61579343:61579526:+@chrY:61580054:61580542	ENSMUSG00000101353	Gm29203	character(0)
chrY:61197200:61197382:+@chrY:61198111:61198291:+@chrY:61198819:61199308	ENSMUSG00000100012	Gm29207	character(0)
chrY:60336238:60336420:+@chrY:60337150:60337330:+@chrY:60337858:60338347	ENSMUSG00000101910	Gm28691	character(0)
chrY:60115668:60115849:+@chrY:60116577:60116761:+@chrY:60117289:60117779	ENSMUSG00000099866	Gm28889	character(0)
chrY:59518811:59518996:+@chrY:59519724:59519907:+@chrY:59520436:59520925	ENSMUSG00000100425	Gm29131	character(0)
chrY:59489927:59490105:+@chrY:59490836:59491016:+@chrY:59491544:59492035	ENSMUSG00000101531	Gm29672	character(0)
chrY:58427782:58427963:+@chrY:58428692:58428876:+@chrY:58429402:58429470	ENSMUSG00000101100	Gm28326	character(0)
chrY:57644699:57644884:+@chrY:57645615:57645798:+@chrY:57646325:57646813	ENSMUSG00000099388	Gm28966	character(0)
chrY:57348611:57348796:+@chrY:57349526:57349709:+@chrY:57350236:57350727	ENSMUSG00000101245	Gm28965	character(0)
chrY:57126171:57126356:+@chrY:57127086:57127269:+@chrY:57127797:57128288	ENSMUSG00000101782	Gm28964	character(0)
chrY:56167403:56167588:+@chrY:56168318:56168501:+@chrY:56169028:56169096	ENSMUSG00000100144	Gm28208	character(0)
chrY:55834244:55834429:+@chrY:55835159:55835342:+@chrY:55835869:55835933	ENSMUSG00000100054	Gm28202	character(0)
chrY:55375059:55375244:+@chrY:55375974:55376157:+@chrY:55376684:55376748	ENSMUSG00000101967	Gm29555	character(0)
